"HolderAddress","Balance","PendingBalanceUpdate"
"0x039ae0e5e5fe5bfb454d56810d857d884282bb40","3,332.757","No"
"0xc96296fc3145968e0e82dc7f3651f0676870fa70","3,332.757","No"
"0x83d3162c7c24a1e0382a2b7c6272cc723e15651c","3,332.757","No"
"0x80a1aef9b03e8943b2dc620f1e816f9112891600","3,332.757","No"
"0x75f3ceca19e326a6d2837678724a08d00c4d201c","3,332.757","No"
"0xb327f329a0e45861bbdbe36ac8ed671d45ae6a9a","3,332.757","No"
"0xb6f46cfc60ff5e2eca8edcdb33e0d032d4663632","3,332.757","No"
"0x13f092f9b4c9a2a00bfbeffd5f6867995e25d32a","3,332.757","No"
"0x14c640f15277e266df795245f3523b800cdb0712","3,332.757","No"
"0xba446f7f1834f3764abb171026924a6b22327b78","3,332.757","No"
"0x74eb65a7e436fc5c2cc4f8e659878b03b725ad70","3,332.757","No"
"0x692d3ada7f07c44cd2118693df419835ecfa7380","3,332.757","No"
"0xb5dccc10547b167e27dd2fa3dba71b6f1b3921b6","3,332.757","No"
"0xf8871553cde0b1a4326ff98eb1a36effd938dc74","3,332.757","No"
"0x0da1f131dd1710c19d0b1f5263c395490c943cc8","3,332.757","No"
"0x1c4f7eb5117aceaeaa7eb5bd998a133017e2ed39","3,332.757","No"
"0xd0057b73c56ca5d14722135a5918966122016e7c","3,332.757","No"
"0xeedc47efbdc96279463f5c3f1f801281c977a071","3,332.757","No"
"0xfd01aec69c05e5d96ab4b5c7f7027a9f8cc712a2","3,332.757","No"
"0x2bcc0efa8b3f62e62665b9ea59faec4c16ea281b","3,332.757","No"
"0x4d37adfa05c05c1f09afefde1cfbffb71f74be73","3,332.757","No"
"0xac9bc303878afa68c611309180df06fbaf666022","3,332.757","No"
"0x9375de3d5d878d88f0c1529692a554697f01b48e","3,332.757","No"
"0xa210b6cdbf363c5ebc1a3293028afe6c98d3c01a","3,332.757","No"
"0xe287152595c0b16f24b31b4e2e08bce44bd069a5","3,332.757","No"
"0xc98ea40a0969dc9f2415504360ac1218e77ecd84","3,332.757","No"
"0xb80a8899dc27e3f81cbe73414704c2cfdc7c54c2","3,332.757","No"
"0x577d331bdbb1c88f487167c4bb0319e3b398594e","3,332.757","No"
"0x86504c552e4e569ddfad0187e4257ae916696f49","3,332.757","No"
"0x8fe967e00318547d0d237c057407b8e5f5c4f1e2","3,332.757","No"
"0xafe197fa2550025dafed393fc77546ffd4331f47","3,332.757","No"
"0x975cd5d2b739d7492d8ce6c861e39baf90c3b2b8","3,332.757","No"
"0x6566921bfd66309b5f2311a406ef953b3e580077","3,332.757","No"
"0xe7728b1f8cf4e46fc8e3aeef4981cd7e4e0bae07","3,332.757","No"
"0xa8dec5f937a388f032d6f6964716a5f2f460a42f","3,332.757","No"
"0x20355193f98bd35ecbe628f4a0d6cb0c1b8abb3b","3,332.757","No"
"0x39fb4aa82076b26455727c028aa719b662bcc485","3,332.757","No"
"0xb040afdff1ad4199f472abd5a049e731a678c5c3","3,332.757","No"
"0x21ed589efed82564dc6702a2629449648e799bbf","3,332.757","No"
"0x9c3be1fe2ff95cfd4275eb9c5e8a642f159c5d38","3,332.757","No"
"0xc88d4c1e52bea336d78e04ec63d836243b7b91b8","3,332.757","No"
"0x4a5417ab2cbf857fb1e8603d257525b6f9242839","3,332.757","No"
"0x99ad1dc198b92a845cec656df0a3be1702ccc341","3,332.757","No"
"0xc1ce9e76056b2a6a758e374abc805bc8a2e7a21b","3,332.757","No"
"0xda720fe909e4427d5e53508c9da55f41064d02d6","3,332.757","No"
"0xf035f7d826c20de2b745bfd8ecca79dca5aec9ab","3,332.757","No"
"0x50a7ac29453220e3c6d1f49eb60fd9426fa61666","3,332.757","No"
"0xacf4e9ed88df08d325e4607ee4096eb70ea77b11","3,332.757","No"
"0x183f34e6fc5e75db3f22cfdffbf8f1e7e7924de4","3,332.757","No"
"0xafa048a186bfc98661a4ea904176077f60246063","3,332.757","No"
"0x0b28eb4f7e11ec503df16eb208f48ecda6dbbc36","3,332.757","No"
"0x4dfbdc83b58e8b3733e7aeaef18d2454713d2914","3,332.757","No"
"0x9137010d906622c1cb9d2d8fd39eaf86c074b08f","3,332.757","No"
"0x76897cebe4b065d6fb8f1cd2e18cd9db1ffea239","3,332.757","No"
"0x9a6638c142641720d591ed516e7c9088e26e57da","3,332.757","No"
"0x6c20ea925421b1912263b48932aef5d9413947ae","3,332.757","No"
"0xb2ba80757a7c52f58cf65c79c38918d48c20e144","3,332.757","No"
"0x36fe6f41770f5b0acd34dde0da7a1c8caee044c7","3,332.757","No"
"0x3a0a554eda28fd3e40d0e23fd6e81013d757c348","3,332.757","No"
"0xaa8526a01dc7c367356b8fd0839cfab520dae202","3,332.757","No"
"0x61580976e25760ab8be24cafd0655b79a0b5a35b","3,332.757","No"
"0x3be5fe329283858e58ecd2c7c505b76e9ec77f4d","3,332.757","No"
"0x3a3a19e06ee9b4500155b8b12e8a4fa57f406420","3,332.757","No"
"0x819fd69cbce47c199e14ce897007cca4c3caee1f","3,332.757","No"
"0x91e70def07b5dac432c58f188c6878f5ba4214c6","3,332.757","No"
"0xae0e5cc3dd6d09c3fd019faa08c9fa6b097aca23","3,332.757","No"
"0x76514b3a1946ad08027a15f50b0d235d79619819","3,332.757","No"
"0x8bdc590c6760e8ff19672a4734138f0033a60974","3,332.757","No"
"0xbf8df8dfaf47b85a9abb29567bada53c1a007fb8","3,332.757","No"
"0x243d480c814c61b40122915db58afaa0afb28954","3,332.757","No"
"0x2d6b2426474e0dfdb75110b67728393828ae429e","3,332.757","No"
"0xac7a2260c20b83964c39e35ddc31b4d8bc359c72","3,332.757","No"
"0xbd89d2e74bb67b0328ba5502dca314e47c5c9c8c","3,332.757","No"
"0x48c4743f3bb96808a5fa6f974ea013f878c698cd","3,332.757","No"
"0xa614499e96baf81095ee3ccf8f612f2ef59f408a","3,332.757","No"
"0x1984a39323326eda80136cabf5016dd7e42da18a","3,332.757","No"
"0x4d54a92ea01211c2c4c1c744b250c8124e75959c","3,332.757","No"
"0xf7967cad14d6d3ffd7d9e03157e49cf1efbdb4ec","3,332.757","No"
"0x6abd743ac82a8451eab930ae1a5709ae48404879","3,332.757","No"
"0xa0d48f6a5dcf7fec95e8c3dd47d6e907803d5cd1","3,332.757","No"
"0x4cdcca5ca051bc9a06255ac27faef3b4f07b7750","3,332.757","No"
"0xf84e9ddad714f1ef38ceddf44099663a0dda7512","3,332.757","No"
"0x62d8524505d7711b15203c1bca0e3a7835df8223","3,332.757","No"
"0x54d09f97ba06c501fef40fd169147ca63539f2e4","3,332.757","No"
"0xe69b9a741f28c3f88c299ef7b4f81ae8115c69ad","3,332.757","No"
"0x55ce2b4f63832b89885ee368a7eca5411ffd576b","3,332.757","No"
"0xe91e1a1dd5ea8b50dcde45b6e22d00a4fefebe4c","3,332.757","No"
"0x7a27c66a9d4d3afbf6d1ead4ecefe4e2aa743131","3,332.757","No"
"0x1fe6ce8cd94a12baafbc184de712576cd6ba75d7","3,332.757","No"
"0x25e91009765453993272359b4b6c1d23ff6900f2","3,332.757","No"
"0xdd65d39d04857b792faee6117fb28f188f245949","3,332.757","No"
"0xf2e30b8b9b7a3c59765c52cbfb3f74e61e082a10","3,332.757","No"
"0xf1e7ac89ede879256e5e4657390418a556094dd9","3,332.757","No"
"0xb239078b86956ff076356c30bba75b0e2f0e1ff8","3,332.757","No"
"0xa46e841d214ccaa0196d933075a3c25fe0f8bd2c","3,332.757","No"
"0xf274e871afcad2351b9fede8b5ffdd5a25d7f4df","3,332.757","No"
"0xbd1171388190c54f06d92b7f88d5019dee7f79c3","3,332.757","No"
"0x50fe20aeaf4b2037f68266e804d307c09e6f2659","3,332.757","No"
"0xab7134b67aa6acf2d410c4afbf9491cabbc29676","3,332.757","No"
"0xf4f746860de3d51d5569abb6e690a1bc18fcb6df","3,332.757","No"
"0x2296811afcf2f35f525ad0dfc52776a34cdf3229","3,332.757","No"
"0x9f8e3b2e1acc0b5ae265035e966d469add3a984f","3,332.757","No"
"0x8aeb9ba36a60fd40fcac3713a436fb84e3e490ec","3,332.757","No"
"0x211110817bc3fc4cdf416dad9d0a06209779ed82","3,332.757","No"
"0xaf2202d192b4df4ea21c532bd6a8f8c049da3311","3,332.757","No"
"0x3e64401c5eaea5d8fa890c48e5c775575940f996","3,332.757","No"
"0x3d666f5e9e938076c628e734f54063a21196f9f4","3,332.757","No"
"0x39ab02d67f29cf53792c2544185eaa6295bde9dd","3,332.757","No"
"0x13ad73732d2655762ff3d8da4cbe60840c61a5bd","3,332.757","No"
"0x23e86d5e0e79bb3f620325be89310cec1320dcb3","3,332.757","No"
"0xe2255a41b03809a07bf5d6c463e7e02300800664","3,332.757","No"
"0xc3fcfc7b4af5e82a2544ca126649eced618e0cfb","3,332.757","No"
"0x06c292c6650165fff7597842a439d3a1c646c555","3,332.757","No"
"0xc957cc3c7cc19c314918361004fdbc4ccd853124","3,332.757","No"
"0x4036b5fcef144db4b07011302b374b7da8d729d4","3,332.757","No"
"0xa8e3205d31d3d87ebaa721ca28d4d0f45d97794c","3,332.757","No"
"0xc767cf04b6cf2fd0d1fee215301911f9b0cca6c7","3,332.757","No"
"0xf40cd16ff984085bf34eaebf2052b50a71f7f90d","3,332.757","No"
"0xc89744624c3339636bc43580c27e0468d6759d8b","3,332.757","No"
"0xa978496981e1c574a87ef76fe3c5f06917e04e34","3,332.757","No"
"0x2e4c8c7cb6b0bf2be0d894bcd7353ec4d3e08154","3,332.757","No"
"0x66f52521a57c71a3c34ca889a5e6dcc3fbc971c7","3,332.757","No"
"0x165ae9a93cbcf2a9ad5820c9feef0e63fd3b7af0","3,332.757","No"
"0xc40a6977a665446e8626f81fcc85c77c718c7e6f","3,332.757","No"
"0x951e37ce12b76dd692acfcc5b544e0c4b53fc112","3,332.757","No"
"0x5b038e1a0e14a2f6f1412406b1221cbc524c9390","3,332.757","No"
"0x57dcbf4a862d23fc5db9e4dc5a483dbd0ea2e121","3,332.757","No"
"0x9d5cecc29253873ea2f37f0b4fe8d0a19d364ecf","3,332.757","No"
"0x804a44f1de1b35147bc2308f359c0d917f413364","3,332.757","No"
"0x71b3792e55d9219ce238995eaff5768f31aca743","3,332.757","No"
"0x1b87cb71ef41ef2189b87106cf262c6656f9b557","3,332.757","No"
"0x736d54828d71944613eb0d602fe19ebff1b00338","3,332.757","No"
"0x93b25344a98d55c94f8e62eb74527b1e9f8b389d","3,332.757","No"
"0xeac21b5a6ac2ee78f0fb0c76af98e2ccd4a96902","3,332.757","No"
"0x967f5bfb9e29b44fb4df1cbf0d28698ee24a33b9","3,332.757","No"
"0xb695785be2c5b25d594875502285026597f33573","3,332.757","No"
"0x207f5be0f070cf01de434de209f935f204be1b53","3,332.757","No"
"0x3339901225a29abed0e4f6ebe88b169525552e37","3,332.757","No"
"0xa5f2543f177516699f8e169a67dbe0852de071d4","3,332.757","No"
"0x12e90ed04115a53b78b532a8a97abb11235ea946","3,332.757","No"
"0x847759ae5f08a0c05e5353ddd3aeb606ed2fdf90","3,332.757","No"
"0xc78ad116c475341cfe58f358621d197bc63eae0e","3,332.757","No"
"0xafc30d7ccace8ef2142c26071a343435cb6ea817","3,332.757","No"
"0x9adde54f1dfdb09229e6ae0b585c777d864ccf9d","3,332.757","No"
"0xbce19371459af81aa755bdb9094d945c0d1ac132","3,332.757","No"
"0x7c94c6b4be008614d4d132572a5bc31359148f91","3,332.757","No"
"0x58be1c6bb6c870fe9aa04003ea4a290c409ecff2","3,332.757","No"
"0x6fd62921a9311db25fa9039cc91da642e1bf5719","3,332.757","No"
"0xdb64c9b2625f02e6cb054517e8eda7f205437170","3,332.757","No"
"0x84470150168282bec60d32d99ebcd7985eb0a8d3","3,332.757","No"
"0x46a9bf6cd97fafeea548b7e2b76c6d7f8e73a4bd","3,332.757","No"
"0x7876d7fd23896ba78c9fdba7822c6b0c3fb684df","3,332.757","No"
"0x60699c0f9998425f47e88fa90ae90c4e062f434b","3,332.757","No"
"0xee764ad5d9fca4a29e4b4d7d08dc19ee620858ec","3,332.757","No"
"0xf8030acdd6d684ece1cc527d9a1815ebc0cfc81c","3,332.757","No"
"0x88e6fe0003c7df1b1c9937ddea749c73f479bd7e","3,332.757","No"
"0xfc7dbcbdf895627ba707ea7c0b7f064ece0e4592","3,332.757","No"
"0xf36c8b6e0066c448d80b310ae3fac1f054ee593f","3,332.757","No"
"0xd24bb8d61e19b7bf51a260522e16ecef0a0078e6","3,332.757","No"
"0x43fb9e3d90907bc9035ee122898313b8fa7d970d","3,332.757","No"
"0x72f39780e83abe16a651eadd4f33108b1c3b2f82","3,332.757","No"
"0x537500031ea5389d628121c447700fadfdae90eb","3,332.757","No"
"0x01acc8f1723b90a55ee0286888314748b0d78920","3,332.757","No"
"0xeab250962d825315c75e38fcee66087460f69c1b","3,332.757","No"
"0x83f800283560135c00ed6579c945207cf95b4757","3,332.757","No"
"0x520c32181f717ee7bd2e9fe1d1616bf5fe93106c","3,332.757","No"
"0xb75bc76c49480f9dabbe2b98f10cb26197c57679","3,332.757","No"
"0xef65fb0e6c92ad7843932067adfb8b3cd4d3df4e","3,332.757","No"
"0x304f4a107ac354cb0c53ceee83cd2650cb5a6943","3,332.757","No"
"0xd338bfef125390423ae8e78b157069a8d368bf11","3,332.757","No"
"0x8a31a8b4ca2590539765dd227bbb13703d389bc2","3,332.757","No"
"0x8375b6d1f6841f9102a8389648502e4f1656866d","3,332.757","No"
"0x34e00ff3907de71e6aef37d440539c6aecde2365","3,332.757","No"
"0x882a76f757a932b68b457d4a9bf6682ecc608da8","3,332.757","No"
"0xb9e853c2cd397d4450b6af30a12efcc0c14b70e1","3,332.757","No"
"0x92b8cd05b25e0152b63f42cca3721f580aa99d3b","3,332.757","No"
"0x23540e00ea0f54d82f108e23c337fbe5fb17b66e","3,332.757","No"
"0xba1150fa303cb05d8561f352081614ae3e58d01c","3,332.757","No"
"0xfa7d0c0790da1a45b46c0ce1f2920b95433ae353","3,332.757","No"
"0xad95a33c05f7ef19757c6c217fc8913f3ee272ff","3,332.757","No"
"0xf5f0100389e435c33eae8734682cc866e0309dc1","3,332.757","No"
"0x7dc8061962885536560ae986bfe831c96efa6442","3,332.757","No"
"0xc55fcfe63d3825099fae3643f545c2f6dbbc4253","3,332.757","No"
"0x8e721723d219fa62742407f0ea3c38a91970cb67","3,332.757","No"
"0x12b705ec04324a2429c72e5db4c92f7b1ad00417","3,332.757","No"
"0x7b9313e5888c50158c0206e0e30aec012409f6fe","3,332.757","No"
"0xc723b98788dcd82d7a4b5beab6fd3836e355c5a3","3,332.757","No"
"0x6b3f4dd7a03771a1bb192b7065b82cfc4a6c6518","3,332.757","No"
"0xb6196964b3a67c90cf770b1a4ffebfc2a4b18996","3,332.757","No"
"0xd7639d4b8a107af66b86d608b4be27b4c1f5f95b","3,332.757","No"
"0x5cd11718e943569c38a25a2d74b3a22a13325246","3,332.757","No"
"0xba7ca9705c13488b38a506cb31ac141e1db533fb","3,332.757","No"
"0x2d49e3689953f7b08b879d55b38b3f6268b9c118","3,332.757","No"
"0xfbb57dedfda06c6a46519a874a873ee5b8560c6b","3,332.757","No"
"0x8c507242332a56f13622d77e961898dcce9cf81d","3,332.757","No"
"0x61247363fce4680ffd65875dc089f3dfc2a5707a","3,332.757","No"
"0x0afe89b902b4114a6b28c17d45616047c331ecaa","3,332.757","No"
"0x916198c13b5f7f64f6b52e95a9df51a5a08dd445","3,332.757","No"
"0x3c7bd629dacff671287c242f8c9aa878b1d6a853","3,332.757","No"
"0x8b938881d907b561151c7b09141d0fbec08ca878","3,332.757","No"
"0x058c5986dfd15e92c5752503e6436ad3e12dcadc","3,332.757","No"
"0xf5f4341ad597c33696c409f59eca645104126d59","3,332.757","No"
"0xbf07eb4348e28891013654993a3e4538b17f21f4","3,332.757","No"
"0x76cbbdee7875d088ba7f766d870050b5b553f542","3,332.757","No"
"0xa138ec3aec4c6a95fcfef4a0f262e25bf54b786d","3,332.757","No"
"0xc1c3ac85d8999ed92c1a73a081e844636580030f","3,332.757","No"
"0x33681f86cec568bf177ae05d068efc5fd6230cde","3,332.757","No"
"0x6d34de12f77f301e8d937bd83d568e8f1bfe4457","3,332.757","No"
"0x0d09b0a65c2cdb3718d213e65550bba69f5f2c6f","3,332.757","No"
"0xda4004580d8c6255e046cb2a7e2eaf11ff70aee8","3,332.757","No"
"0xe7b8e26652499664acc42f46a5d2e2a2c13866db","3,332.757","No"
"0xf7fa5e4c8850dc7283159001b7aa07e55ee2e804","3,332.757","No"
"0xbab1ac3fe6213d8c873f1b20308457dd4a2cd9c0","3,332.757","No"
"0xea4eed550098881d720cabd6af0e85f06dbf543c","3,332.757","No"
"0x3ea96839c20d0ceeb70ada93e9f0279dccfed26d","3,332.757","No"
"0xb71d4b60d98adecfdea9ca1d373698767bb5a691","3,332.757","No"
"0x894d7ac35d4202ba0bdf04cf67b2eecf3da8b46a","3,332.757","No"
"0x520b51f1c97349e6fa2b1f46b629cf0058adc8f9","3,332.757","No"
"0xadad7f251a66e18a3e326d3dcea3cbf1c2ffd15c","3,332.757","No"
"0x2a3bdebabfbf2c7de207d47dcaf191f2bbf750b9","3,332.757","No"
"0x1a33c19bce6aa94565bcf46de26dff2410d92a2a","3,332.757","No"
"0xd571e8bd2043f46e15c707c5db1a9091e9dfd13d","3,332.757","No"
"0x4f5742a0ab5b8dcae739324d8b85f111c241dd20","3,332.757","No"
"0x9f850d282c797eed29a5e07368210206d5400047","3,332.757","No"
"0x90ce8ef746c70342026e942da923267c18845113","3,332.757","No"
"0x22f496e05cb33e3004455f2ee4abd81f974ef410","3,332.757","No"
"0x2b554a8b9235f3df020fc6657c7d7e4cb2115413","3,332.757","No"
"0x12880582e1caeec21f6dfbc6690dfbdfc1af0d77","3,332.757","No"
"0xe718f78d7511c1318abbadebde788de4d5008f6c","3,332.757","No"
"0x1a36e0ea50ebd1542a322ffc0a4eb546cbfda456","3,332.757","No"
"0x65b37f6a596d60ad67b0cc55225f5e4af9606763","3,332.757","No"
"0xfeada0e5ffbdec7f458911fda696578bcab1e06b","3,332.757","No"
"0xcae0b5c985c71c769a25675af8ea5ffa83ab6448","3,332.757","No"
"0x67a6918b1b06d4f3f248107fb5b7c674fc5f2e15","3,332.757","No"
"0xaf0a098111f7277015fce35b52e153ad545f6748","3,332.757","No"
"0x12a4a441daf58ec91c9bbc329bf1bf22e7c8a89b","3,332.757","No"
"0x2bfd2fbdeb28c9505a9720cf2569c79cb9d8569a","3,332.757","No"
"0xb38a473db6272c8c7bf0e3df28fe8d5b4dafae69","3,332.757","No"
"0xfc29b8c2f3eddfccdaf90944363f2108c9e1bb6e","3,332.757","No"
"0xa1a7933e2e887563247497dbeb318fa33920c8be","3,332.757","No"
"0x712ea90f795e7e21a7297fa86937cbd92990e92c","3,332.757","No"
"0xe45bad8bb534275bb1c1ee3e7d61a2d2f225aa60","3,332.757","No"
"0xa57cb061d21e8d2551a6e5ca208c329d94906ad2","3,332.757","No"
"0xcbe97b2010eae0f946a9f9e5b87cbb4085d05e15","3,332.757","No"
"0xf145bae2435d84078db29a28c764d2edf6768910","3,332.757","No"
"0xe08d5708fe94051deb5f9e6ec763c39c6a52ee83","3,332.757","No"
"0xde303aa7855c62114eab89f99cf7af30b7b235ba","3,332.757","No"
"0x446f7fb8d8f20b4345e3bd749b8dcfd4abc2e935","3,332.757","No"
"0x02f9c8fb76b4c67af9d6011c7c621d95818a6998","3,332.757","No"
"0x1c6e5ef906b0c46b7070f6f758bb2f3af9fb7b04","3,332.757","No"
"0x8d398a4f2af97ac198400d6613d9c854cc07aee3","3,332.757","No"
"0xbc06f50944569d5afef39b431d1d067db1f4dfca","3,332.757","No"
"0xf3e5ae709d67778445d0c478469742d07c9de892","3,332.757","No"
"0xf9918dd75d80f35ac51383cb28e4a881d0400a77","3,332.757","No"
"0x9714e5dfe9121de6167dc057769c1238c845ecc6","3,332.757","No"
"0x31758304be4f31f7c5d9d0f60309f960af0412d4","3,332.757","No"
"0xaab7f213c092248f4254af3fe4aef528f8f645cc","3,332.757","No"
"0x5da3480dd6bd4fa6dfa567b45e2d2b7496ddc0fc","3,332.757","No"
"0x8ab54552c941d6eac84e4d25c56a6903c37b937d","3,332.757","No"
"0x85f8791bbe6aa514d99130ce00c4c308f1dd5560","3,332.757","No"
"0xf07e703036426e60498b7dad9a1c0145ac74bf63","3,332.757","No"
"0xd63f7b5560b3be27b87d45c535117e3638ee7782","3,332.757","No"
"0x6c131bd7ef7262f87b2713c248a8364dfd413088","3,332.757","No"
"0xedd64323372c0d2df96b2df2a95414b6f1de0ce3","3,332.757","No"
"0x3a9116259ad524c628b5d8d385b028c3f08bdf0c","3,332.757","No"
"0x091cb76bb9aaf91185909d9d6e6e9282b621a5b6","3,332.757","No"
"0x9c451823f49ed0ca44f777a237cd2954b6984153","3,332.757","No"
"0xed29e59c234c5bc8fe7de362fd333c1857a3c76a","3,332.757","No"
"0x276d530c6a1384538424ff8cae01f1cf6ff676c5","3,332.757","No"
"0xde34e869c59a0206810ea182507a8b945cecf34b","3,332.757","No"
"0xa4232b9cb85eaed6569e5db0d204956c9ea0a32d","3,332.757","No"
"0xb85f877d756b4fc32b741e17b0c6c990e12e52c5","3,332.757","No"
"0x636c3e228ab81c5918a70d5b5e25f9f8a869f874","3,332.757","No"
"0xc8f7e15a7a2c174a42cbd559bb7fb958b2d3552d","3,332.757","No"
"0xf2d260e749711144d9dfba30dac1c8e0b5ab1425","3,332.757","No"
"0xa73b07b3cc07c693667593d4653f36bdc4f1d5c8","3,332.757","No"
"0xa0e6dd0bd0be2ebbc4cd5d7f27a86c6fce5d686f","3,332.757","No"
"0x7ab37ba52c4e4fc6cc103c2c54e38827b4d4b552","3,332.757","No"
"0xaf1a7ed0fc43ffe79a55218d1f0e1510abddc19f","3,332.757","No"
"0x97de87daa8c827180e91d8271b8ac2488913387c","3,332.757","No"
"0x2f19ea425b9abfdfe622b2c017601e3f648fe522","3,332.757","No"
"0x024ef605ac5f01d033e46f1065449b53eff2a92c","3,332.757","No"
"0x7b131ce4432c2d2002b0fcb5cfb16d6ec3625aab","3,332.757","No"
"0x9d7f4bd8f65deaee1fb556051b29eef5cefc2bb6","3,332.757","No"
"0xdf871f1c18209345f9122dfff3f93aaab3c486c3","3,332.757","No"
"0xa4dad31aff77e0fdc38a4f5734743121a1ab22e1","3,332.757","No"
"0xaedec47d0b963cefbadc30c581d74518e180c889","3,332.757","No"
"0x8f3ba27a6028fb0232140c892e720de021e43892","3,332.757","No"
"0xdd598349fcfd6f3e94b73e940d0f0b0121e47d7b","3,332.757","No"
"0x185fc77c4e5491e7bbb287cc30609e8692a7027e","3,332.757","No"
"0xe4ddb2b64da208a3a37fd270f985346eff86b24c","3,332.757","No"
"0x7c1acd1236c828d2632a7ad811fce61c713e1008","3,332.757","No"
"0xb391f97b16154e4855a17c6c8fa1080f87321dc1","3,332.757","No"
"0xf39e36dd7309250a4e9cca682ace2dec917db81b","3,332.757","No"
"0xe5a5835f3f394246791dc8248a07f0b1a952f853","3,332.757","No"
"0x18f803e2e22832131a8610fc8d1cbb1fa4dc4af2","3,332.757","No"
"0xfe107b932f4f3adf7080c1aa4168d776976cde8d","3,332.757","No"
"0x88f1d7b2729673c1ba40714c03de04175bced184","3,332.757","No"
"0x61da30bf010549d1054489a1c4eb51940d0caa18","3,332.757","No"
"0x66f31c9b10b00e59ee50ee9535a7b7a23d0b7d8f","3,332.757","No"
"0x7b62abad9374ceb6f74de1c271f0a4296419ea74","3,332.757","No"
"0x6f5ddccae77ceb7f8ea4576ec2bf76979f8ec30a","3,332.757","No"
"0xc7c9a930a6005daed083cf85ced7760b232526be","3,332.757","No"
"0x7dea4d5a6f65633200185d7dbb462c46baa3bf75","3,332.757","No"
"0x25c154b21412763629354a005550276cae16cb68","3,332.757","No"
"0x76a94d3ac1e7e0fb12158ae1fefe8c753082f0f6","3,332.757","No"
"0x2dfd7fdf8c7a8b896ca0add637c9bea7ba754847","3,332.757","No"
"0xbcd4ba2ffca74a290b57afe079bd198fb90e2e17","3,332.757","No"
"0x3c67b8bccbe6b46c6a24df059f403d1c45b61c51","3,332.757","No"
"0x1f88c6631bdb7571d7e7f27f1dacbad97feabb62","3,332.757","No"
"0x9ca6f9f2cc60a68ca4a496dc4a20bba739b4b624","3,332.757","No"
"0x154383c46660a228d8f6aa529f72111cfcc847ff","3,332.757","No"
"0x8b6d65f9def74f72d8fa83368fe83bfc87f00cbc","3,332.757","No"
"0x86152e8e6ddc1649668e59deedd2d39fc9678882","3,332.757","No"
"0x759e99a32e045bf3dbc8163098fa8032d14e91e4","3,332.757","No"
"0xa8d603290e0eb428599acde14f636d8fd5242636","3,332.757","No"
"0x126ddc30ebdbf61e0588a577ab50b5504063c661","3,332.757","No"
"0x25a919bc5b0453156dbf9542cc71a75a7d0a83b1","3,332.757","No"
"0x569b901a7dd7f3bd7f8bc14bcde3f1745f208c4d","3,332.757","No"
"0xe13353f330de80180b52578cbf48ab28b749de9f","3,332.757","No"
"0xa3509b859f827451f6a18f2c9ee2b4896143e57f","3,332.757","No"
"0x3932d89e6376b7edbde478b0e15059589827f638","3,332.757","No"
"0x0ba99e6f83c382ea386b3296bf2f64b0ad8398ac","3,332.757","No"
"0x30837d4527c7ae83245a0e865e68340e3522188f","3,332.757","No"
"0xafa9cebf8ff76a18683c159512f1c1f2adf61ee3","3,332.757","No"
"0x76fb8628b9c1b18bba482389cbec71826bdaf0a2","3,332.757","No"
"0x0f4dbf9590371e07b80c3a5752c11e13f009f79b","3,332.757","No"
"0xdaa1c05be581560c5dad85166dc0b887c2606510","3,332.757","No"
"0x1b4dcb72ecfce41a6d8de295587aed5b4f568c60","3,332.757","No"
"0x80903f9a0484449ff4440287a9c1b4da201116e8","3,332.757","No"
"0x9fad137a1c33b05f6e07c8c1a29eb5ef3007775c","3,332.757","No"
"0xc87124f710f8716307dfa8dcd3b527569b425fc0","3,332.757","No"
"0x0d6ebbaffe0327d8ef6a9123bf84dc15e0903737","3,332.757","No"
"0xd3c48a38d3b9e506775ebc344c806469cf0f8c32","3,332.757","No"
"0x7bf7f12c99183354edc0aea65f305952ea6870c6","3,332.757","No"
"0x8feca3047c2ee61458a57d2ba608b4335f382f03","3,332.757","No"
"0x647a8f6a840d757290d2ea8050caf7d2eb210fba","3,332.757","No"
"0xc50bb66d7a107983c4f39be82e01942b368808e0","3,332.757","No"
"0x2dd57da00f127f415d863cba2e701fd51bce3dd8","3,332.757","No"
"0xf9b43cae544db2006b5f97a7030bb32d1183f0bf","3,332.757","No"
"0xfc3be1203b5cc731b69eb5e02267782cc0f2d313","3,332.757","No"
"0x92986b5eb73196a54c753793321b88287d617559","3,332.757","No"
"0xc1875491a00ca1d4569f904f1adbd83c862fb4a7","3,332.757","No"
"0xa4f9fd24cfb4f9928bc50d16a6414d08481e2caf","3,332.757","No"
"0x16255b2eaa1708a677e48105b11d96c387068faf","3,332.757","No"
"0x320ce2ed554cc8172a680c1fb5095197f151bc4d","3,332.757","No"
"0xc1569da81eb9a8d2a9497157d6cb70cc1d4cc2d5","3,332.757","No"
"0x2871abb85183263151e47b2ddcdbfe3f1ccd4c6a","3,332.757","No"
"0x9d5ff8333a8e6038d0bd57182405f827c9848f06","3,332.757","No"
"0x23ea5efe7e04fe804797a2501a87b6b250399875","3,332.757","No"
"0x829cad9d9da58408b278e290d1b6832834f916e8","3,332.757","No"
"0x6a75cca68ad1ab41c22af84727c39ac96e93a6ac","3,332.757","No"
"0x5c150e54b3d3a92d336b8d861530dfdbdd1d9fa8","3,332.757","No"
"0xc5e11d1f9fbe14c50a0ce5fc92b0aa204dd0b453","3,332.757","No"
